,restaurant_id,restaurant_city,restaurant_zipcode,restaurant_province,pizza_id,pizza_price,pizza_name,pizza_description
224,AVwc6fhKIN2L1WUfqRWU,Findlay,45840,OH,224,7.75,Pizza Bruschetta,"Basil pesto, fresh tomato, red onion and black olives"
225,AVwc6fhKIN2L1WUfqRWU,Findlay,45840,OH,225,12.5,Shrimp Scampi Pizza,"Tender gulf shrimp, creamy white garlic sauce, green onion"
226,AVwc-6fkkufWRAb51EsV,Wellington,33414,Village Of Wellington,226,116.99,Pizza,
227,AVwc-6fkkufWRAb51EsV,Wellington,33414,Village Of Wellington,227,14.29,The Original Bbq Chicken Pizza,"Created here in 1985. Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic"
228,AVwc6gRMkufWRAb50Xhq,Wichita,67203,KS,228,4.89,Taco Pizza,
229,AVwc6PZ7ByjofQCxjhWW,Erie,16501,PA,229,4.99,Pizza Logs,Traditional pizza logs with pepperoni and mozzarella cheese served with a side of our homemade marinara sauce
230,AVwc6PZ7ByjofQCxjhWW,Erie,16501,PA,230,,Pizza Logs,Traditional pizza logs with pepperoni and mozzarella cheese served with a side of our homemade marinara sauce
231,AVwc6qfCkufWRAb50ZPu,Piscataway,8854,NJ,231,7.99,Buffalo Pizza,"Crispy breaded chicken, blue cheese and buffalo sauce"
232,AVwc6qfCkufWRAb50ZPu,Piscataway,8854,NJ,232,6.99,Cheese Pizza,
233,AVwc6qfCkufWRAb50ZPu,Piscataway,8854,NJ,233,7.99,Grilled Chicken Pizza,With onions and green peppers
234,AVwc6qfCkufWRAb50ZPu,Piscataway,8854,NJ,234,4.49,Pizza Burger,
235,AVwc6qfCkufWRAb50ZPu,Piscataway,8854,NJ,235,4.99,Pizza Fries,
236,AVwc6qfCkufWRAb50ZPu,Piscataway,8854,NJ,236,7.99,Vegetable Pizza,
237,AVwc6ukfByjofQCxjmww,Seattle,98101,WA,237,16.0,Bbq Chicken Pizza,
238,AVwc6ukfByjofQCxjmww,Seattle,98101,WA,238,16.0,Bbq Chicken Pizza,
239,AVwc6ukfByjofQCxjmww,Seattle,98101,WA,239,15.0,Pepperoni Pizza,
240,AVwc6ukfByjofQCxjmww,Seattle,98101,WA,240,15.0,Pepperoni Pizza,
241,AVwc6ukfByjofQCxjmww,Seattle,98101,WA,241,16.0,Smoked Chicken Bbq Pizza,
242,AVwc6ukfByjofQCxjmww,Seattle,98101,WA,242,15.0,Spinach Artichoke Pizza,
243,AVwc6ukfByjofQCxjmww,Seattle,98101,WA,243,15.0,Wood Fire Grilled Pizza,
244,AVwc6XFQByjofQCxjiuh,King Of Prussia,19406,PA,244,7.29,Pizza Steak,
245,AVwc76ibIN2L1WUfqgvR,Columbus,43212,Marble Cliff,245,15.0,Garden Pizza,
246,AVwc77eP_7pvs4fz0i_f,Mesquite,75149,TX,246,4.75,Cheese Pizza,
247,AVwc77eP_7pvs4fz0i_f,Mesquite,75149,TX,247,6.99,Gyro Pita Pizza,Includes mini greek salad
248,AVwc77eP_7pvs4fz0i_f,Mesquite,75149,TX,248,9.75,Gyro Pizza,
249,AVwc78RHIN2L1WUfqhDj,Denville,7834,NJ,249,10.95,Sushi Pizza,Tuna or salmon scallion pancake seaweed spicy kapayaki sauce
250,AVwc7iviByjofQCxjvlO,Suffolk,23434,VA,250,1.25,Pizza Roll,
251,AVwc7NYgkufWRAb50e-Y,Newark,43055,OH,251,4.5,"Italian, Veggie or Pizza Sub",
252,AVwc-7OI_7pvs4fz1Boz,Newton Highlands,2461,MA,252,9.0,Adult Cheese Pizza,Any topping extra charge will be applied
253,AVwc-7OI_7pvs4fz1Boz,Newton Highlands,2461,MA,253,12.5,Artichoke and Sweet Potato Pizza,"Roasted artichoke hearts, sweet potatoes, olive tapenade, fresh basil, fire roasted red peppers, mozzarella and herb goat cheese topped with baby arugula"
254,AVwc-7OI_7pvs4fz1Boz,Newton Highlands,2461,MA,254,12.5,Tuscan Fig and Oyster Mushroom Pizza,"Organic black mission figs, marinated oyster mushrooms, caramelized onions, fire roasted red peppers, mozzarella and gorgonzola cheese topped with fresh basil"
255,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,255,9.49,Captain Jean Pizza,
256,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,256,12.5,Cheese Pizza,
257,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,257,10.49,Cove Taco Pizza,
258,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,258,10.49,Greek Pizza,
259,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,259,10.49,H.o.g. Pizza,
260,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,260,10.49,Man Eater Mike Pizza,
261,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,261,10.49,Maneater Mike Pizza,
262,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,262,9.99,Pirate Special Pizza,
263,AVwc7oMNByjofQCxjwes,Mount Vernon,43050,OH,263,5.79,Pizza Bread,"Garlic buttered buns, pizza sauce, pepperoni and provolone cheese baked to bring out the true flavors"
264,AVwc7Pzg_7pvs4fz0b5n,Chatham,62629,IL,264,12.99,Deluxe Pizza,"Cheese, pepperoni, mushrooms, green peppers, sausage"
265,AVwc7Pzg_7pvs4fz0b5n,Chatham,62629,IL,265,16.99,Greek Pizza,"Feta cheese, green olives, black olives, green peppers, onions"
266,AVwc7Pzg_7pvs4fz0b5n,Chatham,62629,IL,266,1.79,Pizza By The Slice,
267,AVwc7Pzg_7pvs4fz0b5n,Chatham,62629,IL,267,5.99,Pizza Sub,
268,AVwc7Pzg_7pvs4fz0b5n,Chatham,62629,IL,268,12.99,Supreme Deluxe Pizza,"Pepperoni, mushrooms, onions, green peppers, sausage, meatballs, black olives, extra cheese"
269,AVwc7Pzg_7pvs4fz0b5n,Chatham,62629,IL,269,12.99,Veggie or Meat Deluxe Pizza,
270,AVwc7Pzg_7pvs4fz0b5n,Chatham,62629,IL,270,8.99,White Pizza,"Mozzarella, ricotta and parmesan cheeses"
271,AVwc7zkXByjofQCxjyT1,Newark,7102,Midtown,271,8.5,Broad Street Cheese Pizza,A classic featuring our house made pizza sauce.
272,AVwc7zkXByjofQCxjyT1,Newark,7102,Midtown,272,10.0,Pizza Bianca,"Mozzarella, ricotta and parmesan cheeses, artichoke hearts, garlic and herbs."
273,AVwc7zkXByjofQCxjyT1,Newark,7102,Midtown,273,8.5,Vegan Pizza,"Zucchini, tomatoes, artichoke hearts and eggplant."
274,AVwc83hgByjofQCxj9qW,Bethlehem,18015,PA,274,7.0,Margarita Flat Bread Pizza,"Flat bread seasoned with garlic olive oil topped with mozzarella, parmesan, tomatoes and balsamic glaze."
275,AVwc8fVqByjofQCxj5pf,Englishtown,7726,NJ,275,12.0,Tuna Pizza,
276,AVwc8jaqIN2L1WUfqnfY,Austin,78726,TX,276,14.49,Bacon Pizzaburger,"Hamburger, breakfast bacon, red onions, and cheddar cheese ."
277,AVwc8jaqIN2L1WUfqnfY,Austin,78726,TX,277,7.99,Dessert Pizza,Stuffed with an all natural cinnamon apple filling and topped with icing and powdered  sugar . made with real butter and no high fructose corn syrup
278,AVwc8jaqIN2L1WUfqnfY,Austin,78726,TX,278,13.99,Las Pizzas Del Fuego,"Pepperoni, jalapeno, and crushed red peppers ."
279,AVwc8jaqIN2L1WUfqnfY,Austin,78726,TX,279,11.99,Pizza Rolls,
280,AVwc8jaqIN2L1WUfqnfY,Austin,78726,TX,280,13.39,The White Pizza,"Alfredo sauce, mozzarella, and provolone cheese ."
281,AVwc8oe0IN2L1WUfqodg,Madison,,TN,281,10.0,White Pizza,"Provolone cheese, garlic, olive oil, sliced tomatoes (may substitute another topping)"
282,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,282,14.25,Buffalo Chicken Pizza,
283,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,283,15.5,Carne Pizza,
284,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,284,11.0,Deluxe Style Pizza,
285,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,285,13.0,Hawaiian Pizza,
286,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,286,5.0,Pepperoni Pizza Steak,
287,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,287,4.5,Pizza Steak,
288,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,288,11.0,Plain Cheese Pizza,
289,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,289,14.0,Primavera Pizza,
290,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,290,14.0,Sicilian Style Pizza,
291,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,291,13.5,Veggie Pizza,
292,AVwc8Pa_IN2L1WUfqkMr,Sacramento,95827,CA,292,11.5,White Pizza,
293,AVwc8WR6IN2L1WUfqlY-,Brookline,2446,MA,293,14.0,Wood Oven Pizza,"house made sausage, pickled onion, broccoli rabe, creamy goat cheese"
294,AVwc8ZEMkufWRAb50rLa,Lafayette,47905,IN,294,12.99,Cheese Pizza,
295,AVwc8ZEMkufWRAb50rLa,Lafayette,47905,IN,295,4.99,Pizzaroni,
296,AVwc8ZEMkufWRAb50rLa,Lafayette,47905,IN,296,,Taco Pizza,
297,AVwc8ZEMkufWRAb50rLa,Lafayette,47905,IN,297,,Veggie Pizza,
298,AVwc8zN5kufWRAb50vOW,Bronson,49028,MI,298,9.99,Large Cheese Pizza.,
299,AVwc8zN5kufWRAb50vOW,Bronson,49028,MI,299,14.99,Large Supreme Pizza.,
300,AVwc8zN5kufWRAb50vOW,Bronson,49028,MI,300,3.99,Small Cheese Pizza,
301,AVwc8zN5kufWRAb50vOW,Bronson,49028,MI,301,5.99,Small Supreme Pizza,
302,AVwc9AvtIN2L1WUfqsLW,New Orleans,70130,LA,302,4.95,Great Tasting Cheese Pizza,
303,AVwc9AvtIN2L1WUfqsLW,New Orleans,70130,LA,303,4.99,Original Herb Cheese Pizza Points,8 Pizza Points
304,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,304,,Chicago Classic Deep Dish Pizza,
305,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,305,12.49,Chicken Verde Artisan Crust Pizza,"Chicken, roasted red peppers, garlic and spinach topped with mozzarella, drizzled with basil pesto"
306,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,306,11.49,Classic Margherita Artisan Crust Pizza,
307,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,307,10.99,Gluten Free Cheese Tomato Thin Crust Pizza,
308,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,308,11.99,Gluten Free Pepperoni Thin Crust Pizza,
309,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,309,11.49,Gluten Free Veggie Thin Crust Pizza,
310,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,310,12.49,Napoli Artisan Crust Pizza,
311,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,311,9.99,Pizza Skins,
312,AVwc9cQSIN2L1WUfqwoW,Burlington,1803,MA,312,12.99,Prosciutto Arugula Artisan Crust Pizza,"Prosciutto and roasted red peppers topped with aged white cheddar, mozzarella, parmesan and arugula, drizzled with balsamic glaze"
313,AVwc9gwTkufWRAb502Jb,Winston Salem,27106,Oldtown,313,7.25,Flatbread Pizza of The Day,
314,AVwc9gwTkufWRAb502Jb,Winston Salem,27106,Oldtown,314,,Meatball Pizza,
315,AVwc-Biq_7pvs4fz04TA,Las Vegas,89109,NV,315,14.0,Caprese Pizza,"Fresh Mozzarella, Slices of Fresh Roma Tomatoes, Zucchini Blossoms, Topped with Fresh Basil Leaves, Dried Oregano, Drizzle of Balsamic Glaze"
316,AVwce1nRByjofQCxetxl,Memphis,38104,Mphs,316,8.95,White Pizza,Mozzarella and Ricotta
317,AVwce8Y1kufWRAb5vn8h,Southgate,48195,MI,317,9.99,Homemade Mexican Pizza,Your Choice Of Bbq Chicken Or Sante Fe
318,AVwce8Y1kufWRAb5vn8h,Southgate,48195,MI,318,9.99,Vegetarian Mexican Pizza,"Our Homemade Flour Tortilla And Specialty Blend Cheese, With Spinach, Tomato, Onion And Green Pepper"
319,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,319,6.95,Chicken Pizza Steak,
320,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,320,6.95,Pepperoni Chicken Pizza Steak,
321,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,321,3.95,Pepperoni Pizza Burger,
322,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,322,1.5,Pepperoni Pizza Pretzel,
323,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,323,6.95,Pepperoni Pizza Steak,
324,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,324,3.95,Pizza Burger,
325,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,325,3.95,Pizza Fries,
326,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,326,1.25,Pizza Pretzel,
327,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,327,1.75,Pizza Roll,
328,AVwceqosIN2L1WUflZEO,Philadelphia,19145,PA,328,6.95,Pizza Steak,
329,AVwcerdUByjofQCxesKY,Danvers,1923,MA,329,1.85,Pizza Roll,
330,AVwcev8YByjofQCxesza,Middle Village,11379,Elmhurst,330,2.5,Pizza Dough,
331,AVwcev8YByjofQCxesza,Middle Village,11379,Elmhurst,331,1.75,Round Pizza By The Slice,
332,AVwceym4IN2L1WUflaOn,Wichita,67205,KS,332,1.99,Taco Pizza,"Ground beef, melted cheddar cheese and your choice of sauce on a fried corn shell topped with green olives."
333,AVwcf_LY_7pvs4fzvvkV,New York,10002,New York City,333,,Vegetarian Pizza,
334,AVwcf5Ml_7pvs4fzvuki,San Diego,92108,CA,334,,Byop (build Your Own Pizza),Start out with the classic flatbread pizza (your choice of sauce and mozzarella cheese)
335,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,335,14.0,Arugula Pizza (seasonal),
336,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,336,14.0,Autumn Pizza (seasonal),"Butternut squash, roasted brussels sprouts and bacon."
337,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,337,14.0,Bronx Bomber Pizza,"Mortadella, genoa salami, soppressata and provolone cheese."
338,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,338,14.0,Bruha Pizza,"Butternut squash, ricotta cheese and sage."
339,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,339,14.0,Carne Pizza,"Sausage, rabe and ricotta cheese."
340,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,340,14.0,Fennel Pizza (seasonal),"Crispy prosciutto chips, ricotta cheese, rosemary and artichokes."
341,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,341,14.0,Formaggi Pizza,"Ricotta, mozzarella and pecorino cheeses."
342,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,342,14.0,Funghi Pizza,"Wild mushrooms, grilled portobellos and smoked mozzarella cheese."
343,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,343,14.0,Margherita Pizza,"Mozzarella cheese, marinara and basil."
344,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,344,8.0,Nutella Pizza,
345,AVwcfB-T_7pvs4fzvkL9,New York,10007,Manhattan,345,14.0,Pesto Pizza (seasonal),"Artichokes, fresh tomatoes and parmesan cheese."
346,AVwcfcuzByjofQCxe09x,Kennebunk,4043,ME,346,18.6,Chicken Supreme Pizza,Large
347,AVwcfcuzByjofQCxe09x,Kennebunk,4043,ME,347,17.95,Loaded Steak Pizza,
348,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,348,9.99,Arthichoke Heart Chicken Pizza,
349,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,349,9.99,Bbq Chicken Pizza,
350,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,350,9.99,Combination Pizza,
351,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,351,,Create Your Own Pizza,
352,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,352,9.99,Fire Den Supreme Pizza,
353,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,353,9.99,Garlic Chicken Pizza,
354,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,354,9.99,Greek Chicken Pizza,
355,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,355,9.99,Hawaiian Pizza,
356,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,356,9.99,Italian Pizza,
357,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,357,9.99,Pesto Chicken Pizza,
358,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,358,9.99,Pesto Sauce Pizza (vegetarian),
359,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,359,8.99,Pizza Special,
360,AVwcfDVeIN2L1WUfldUn,Alameda,94501,CA,360,9.99,Vegetarian Pizza,
361,AVwcfGQxkufWRAb5vqD_,Wyoming,49519,MI,361,,Pizza Sub,
362,AVwcfGQxkufWRAb5vqD_,Wyoming,49519,MI,362,12.25,Taco Pizza,
363,AVwcfHDFIN2L1WUfleAR,Flushing,11367,Queens,363,12.95,Spicy Tuna Pizza or Spicy Salmon Pizza,
364,AVwcflMGkufWRAb5vv-Z,Erie,16508,PA,364,5.99,Pizza,
365,AVwcflRokufWRAb5vv_p,New York,10017,Manhattan,365,17.0,Cheese Pizza,
366,AVwcfo5MByjofQCxe3CV,Bloomington,47401,IN,366,4.0,Pizza Slice,Cheese or Pepperoni
367,AVwcfo5MByjofQCxe3CV,Bloomington,47401,IN,367,11.0,Whole Pizza,Cheese or Pepperoni
368,AVwcfOhW_7pvs4fzvmjz,Berwyn,60402,IL,368,,Famous Paisans Pizza Sauce Quart,
369,AVwcfOhW_7pvs4fzvmjz,Berwyn,60402,IL,369,,Four 18 Pizzas,"(two toppings each), 60 Wings and Four 2 liters of Soda."
370,AVwcfOhW_7pvs4fzvmjz,Berwyn,60402,IL,370,,Gluten Free Pizza,
371,AVwcfP0oIN2L1WUflfgm,Connellsville,15425,S Connelsvl,371,6.99,Pizza Fries,"Our pizza dough stuffed with pepperoni, cheese and seasonings deep fried to a golden brown."
372,AVwcfqiqByjofQCxe3QD,Kirkland,98033,Juanita,372,,The Original Cheese Pizza,With tomato sauce or fresh garlic and olive oil and add the toppings you select for your own pizza combination.
373,AVwcfr_xByjofQCxe3gc,White Plains,10601,NY,373,,Chicago Deep Dish Pizza,
374,AVwcfr_xByjofQCxe3gc,White Plains,10601,NY,374,,Pizza Topping Dippers,
375,AVwcfRuCkufWRAb5vsLR,Clark,7066,NJ,375,13.0,The Reuben Pizza,"shredded mozzarella, corned beef, russian dressing"
376,AVwcfRuCkufWRAb5vsLR,Clark,7066,NJ,376,13.0,White Pizza,
377,AVwcfXwuByjofQCxe0AL,Homer Glen,60491,IL,377,,Four Pig Pizza,
378,AVwcfXwuByjofQCxe0AL,Homer Glen,60491,IL,378,3.75,Pizza Bread,
379,AVwcfZS9IN2L1WUflhUW,Fresno,93721,CA,379,,Classic Pepperoni Lahvosh Pizza,
380,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,380,,Blt Pizza,"Crisp bacon, provolone, tomato sauce, tomato, lettuce, miracle whip"
381,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,381,,Create Your Own Pizza,
382,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,382,,Margherita Pizza,
383,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,383,5.1,Margherita Pizza (on Honey Wheat Dough),
384,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,384,,New York Style Pizza,
385,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,385,,Philly Cheese Steak Pizza,
386,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,386,5.95,Pizza,
387,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,387,5.95,Rolled Pizza Bites 10,
388,AVwcg5E1IN2L1WUflxD9,Baltimore,43105,OH,388,5.25,Veggie Pizza (on Honey Wheat Dough),
389,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,389,18.5,Caeser Sald Pizza,"Grilled chicken, roman lettuce, groutons, caeser salad dressin"
390,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,390,20.0,Caprese Pizza,
391,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,391,17.0,Grandma Pizza (round or Square),"Fresh mozzarella, garlic tomato, and basil"
392,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,392,19.0,Hawaiian Pizza,"Ham, cheese and Pineapple"
393,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,393,16.0,Pizza Primavera,"Fresh zucchini, onions , tomatoes, mushrooms"
394,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,394,16.0,Pizza Upside Down,
395,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,395,16.0,Pizza Vodka Sauce,Vodka sauce
396,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,396,18.0,Pizza White,
397,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,397,19.0,Regular Chicken Pizza,
398,AVwcg6nxByjofQCxfET_,Astoria,11103,Queens,398,20.0,Taco Pizza,
399,AVwcgAZVkufWRAb5v0t7,Chicago,60638,Forest View,399,5.55,Pizza Sandwich,"Pepperoni, marinara sauce, provolone cheese, mushrooms and italian seasoning"
400,AVwcgdj2ByjofQCxe_c6,Sioux City,51101,IA,400,,Pizza,With fresh fruit
401,AVwcgFoMByjofQCxe7eX,Kirkland,98034,Kingsgate,401,10.0,Moped Pizza,
402,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,402,7.0,Bacon Cheddar Burger Pizza,
403,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,403,3.0,Create Pizza,
404,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,404,7.0,Howie Maui Pizza,
405,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,405,7.0,Howie Special Pizza,
406,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,406,12.0,Large Pepperoni Plus Pizza,Loaded with Extra Pepperoni and Extra Mozzarella Cheese.
407,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,407,15.0,Large The Works Pizza,
408,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,408,8.0,Meat Eaters Pizza,
409,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,409,5.0,Medium Cheese Pizza,
410,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,410,8.0,Philly Cheesesteak Pizza,
411,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,411,0.59,Pizza Dipping Sauce Cup,
412,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,412,3.0,Pizza Sub,
413,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,413,4.0,Pizza Sub Deluxe,
414,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,414,8.0,The Works Pizza,
415,AVwcgg1e_7pvs4fzv1Z-,Chandler,85225,AZ,415,7.0,Veggie Pizza,"Mushroom, Slivered Onion, Green Pepper, Black Olive, Sliced Tomato and Mozzarella Cheese."
416,AVwcgJEP_7pvs4fzvw9_,Mount Laurel,8054,Mount Laurel Township,416,4.99,Pizza Fries,
417,AVwcgj-hkufWRAb5v63h,Saint Albans,5478,St Albans,417,6.95,Cheese Pizza,"Garlic (no charge) , carrots, bacon, mushrooms, onions, sauteed onions, green peppers, fresh tomatoes, broccoli, black olives, pepperocini, hot pepper rings, pineapple, pepperoni, sausage, ham, meatball, vermont cheddar, ricotta blend, extra cheese, anchovies."
418,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,418,12.95,B.b.q. Chicken Pizza,"Mozzarella, fontina, red onion and cilantro"
419,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,419,,Build Your Own Pizza,
420,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,420,10.95,Cheese Pizza,
421,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,421,,French Bread Pizza,
422,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,422,,Gluten Free Veg Out Pizza,
423,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,423,12.95,Hawaiian Pizza,"Canadian bacon, ham, fresh pineapple, red onion, tomato sauce and mozzarella"
424,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,424,11.95,Pepperoni Pizza,
425,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,425,12.95,Roasted Vegetable Pizza,"Roasted eggplant, red and yellow peppers, grilled onion, artichokes, kalamata olives, tomato and mozzarella. goat cheese on request"
426,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,426,12.95,Spicy Meat Pizza,"Italian sausage, prosciutto, pepperoni, spicy salami, caramelized onions and tomato"
427,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,427,,Thai Dye Pizza,
428,AVwcgJpG_7pvs4fzvxFA,Denver,80202,CO,428,12.95,The Everything Pizza,"Pepperoni, sausage, peppers, onions, mushrooms, mozzarella and tomato. kalamata olives on request"
429,AVwcgkidkufWRAb5v6_Y,Danvers,1923,MA,429,8.99,Thin Crust Margarita Pizza,
430,AVwcgkVj_7pvs4fzv2EZ,Bothell,98011,Queensgate,430,11.0,Mushroom Hunter Pizza,"olive oil, roasted wild mushrooms, goat cheese fried shallots"
431,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,431,18.99,Caprese Pizza,"Fresh Tomato, Fresh Mozzarella and Basil"
432,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,432,11.5,Pizza,
433,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,433,14.99,Pizza Marinara,Fresh Garlic and Basil Sprinkled with Parmigiana and Reggiano
434,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,434,18.99,Pizza Primavera,"Spinach, Eggplant, Sliced Tomato and Mushrooms"
435,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,435,5.49,Pizza Rolls,"Eggplant Parmigiana, Chicken Parmigiana, and Pepperoni Rolls"
436,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,436,2.5,Pizza Toppings,
437,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,437,18.99,Sorrentino Pizza,"Eggplant, Ricotta Cheese, Tomato Sauce, Mozzarella and Romano Cheese"
438,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,438,3.5,Specialty Pizza Toppings,"Grilled Chicken, Goat Cheese, Gorgonzola, Broccoli Rabe"
439,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,439,17.99,Spinach Pizza,"Freshly Sauteed Spinach, Mozzarella and Garlic"
440,AVwcgmsOByjofQCxfBBy,White Plains,10601,NY,440,18.99,White Pizza,"Ricotta, Mozzarella and Garlic"
441,AVwcgOGXIN2L1WUflpvj,Littleton,80129,CO,441,17.5,Meat Lover Pizza,
442,AVwcgOGXIN2L1WUflpvj,Littleton,80129,CO,442,10.75,New York Style Pizza,
443,AVwcgOGXIN2L1WUflpvj,Littleton,80129,CO,443,,Pizza By The Slice,Made to order
444,AVwcgOGXIN2L1WUflpvj,Littleton,80129,CO,444,2.75,Pizza By The Slice,Made to order
445,AVwcgOGXIN2L1WUflpvj,Littleton,80129,CO,445,,Pizza Slice,Max 3 toppings per slice
